tmdb_film_id,tmdb_person_id,character,,
187,328,Shellie,,
187,585,Cardinal Roark,,
187,1121,Jackie Boy,,
187,2139,Nancy (11 Years),,
187,2293,Priest,,
187,2295,Marv,,
187,2296,Dwight,,
187,2299,The Salesman,,
187,5915,Goldie/Wendy,,
187,5916,Gail,,
187,6278,Miho,,
187,6279,Becky,,
187,6280,Senator Roark,,
187,6407,The Customer,,
187,6408,Roark Jr./The Yellow Bastard,,
187,17832,Lucille,,
187,56731,Nancy Callahan,,
187,61981,Manute,,
191,2339,Jeanne,,
191,2340,Clara,,
191,2341,Hans,,
191,2342,Heinrich,,
191,2343,Paulina,,
191,2344,Klaus,,
191,2345,Dieb,,
191,2346,Concierge,,
191,2347,Polizist,,
191,2348,Schläger,,
191,2349,Achim,,
191,4214,Mädchen in der Schule,,
191,4215,Lehrer,,
191,4216,Heinrichs Freund,,
191,4217,Managerin Restaurant,,
191,4218,Anhalterin,,
194,1654,Suzanne,,
194,2405,Amélie Poulain,,
194,2406,Nino Quincampoix,,
194,2407,Raphaël Poulain,,
194,2408,Lucien,,
194,2409,Amandine Poulain,,
194,2410,Raymond Dufayel,,
194,2411,Gina,,
194,2412,Georgette,,
194,2413,Joseph,,
194,2414,Hipolito,,
194,2415,Madeleine Wallace,,
194,2416,Mr. Collignon,,
194,2417,Dominique Bretodeau,,
205,832,Thomas Mirama,,
205,1003,"Sabena Airlines President, Mr. Tillens",,
205,1733,Colonel Oliver,,
205,1896,Paul Rusesabagina,,
205,2598,Tatiana Rusesabagina,,
205,2599,Roger Rusesabagina,,
205,2600,Diane Rusesabagina,,
205,2601,Jean Jacques,,
205,2602,Dube,,
205,2603,George Rutaganda,,
205,2606,Gregoire,,
205,2607,General Bizimungu,,
205,2608,Odette,,
205,2609,Fedens,,
205,73421,Jack Daglish,,
213,2091,Phillip Vandamm,,
213,2638,Roger O. Thornhill,,
213,2639,Eve Kendall,,
213,2640,Clara Thornhill,,
213,2641,Leonard,,
213,2642,The Professor,,
213,2643,Vandamm's Sister aka Mrs. Townsend,,
213,2644,Lester Townsend,,
213,2645,Valerian,,
213,2646,Victor Larrabee,,
213,2647,Licht,,
213,2648,Auctioneer,,
213,2649,Dr. Cross,,
213,2650,Sergeant Flamm,,
213,2651,Captain Junket,,
213,2652,Charley - Chicago Policeman,,
213,2745,Maggie - Thornhill's Secretary,,
213,18870,Ticket seller,,
213,115460,Man waiting for bus,,
213,121323,Plaza Hotel lounge patron,,
213,151503,Hotel maid Elsie,,
213,153241,Menacing housekeeper,,
216,1865,Arzt,,
216,2725,Eugen,,
216,2726,Emmi Kurowski (Emanuela ben Salem M'Barek Mohammed Mustapha),,
216,2727,Ali (El Hedi ben Salem M'Barek Mohammed Mustapha),,
216,2728,Barbara,,
216,2729,Krista,,
216,2730,Frau Kargus,,
216,2731,Frau Ellis,,
216,2732,Paula,,
216,2733,Frau Angermayer,,
216,2734,Hedwig,,
216,2735,Bardame,,
216,2740,Frau Munchmeyer,,
216,2741,Herr Angermayer,,
216,2742,Albert,,
216,2743,Bruno,,
216,21997,Automechaniker,,
216,130913,"Gruber, Sohn des Vermieters",,
219,955,Raimunda,,
219,2744,Abuela Irene,,
219,2759,Sole,,
219,3480,Agustina,,
219,3481,Paula,,
219,3482,Tía Paula,,
219,3483,Paco,,
219,4363,Emilio,,
219,4364,Regina,,
219,4365,Inés,,
219,4366,Auxiliar,,
219,4367,Presentadora TV,,
219,4368,Carlos,,
219,4369,Vecina,,
219,4370,Vecina,,
219,4371,Vecina,,
219,4372,Vecina,,
219,4373,Vecina,,
219,4374,Vecina,,
219,4375,Vecina,,
221,2646,Ray Fremick,,
221,2749,Jim Stark,,
221,2769,Judy,,
221,2770,John 'Plato' Crawford,,
221,2771,Frank Stark,,
221,2772,Mrs. Carol Stark,,
221,2775,Buzz Gunderson,,
221,2776,Judy's Father,,
221,2777,Judy's Mother,,
221,2778,Goon,,
221,2779,Mil,,
221,2780,"Mrs. Stark, Jim's grandmother",,
221,2781,Helen,,
221,2782,Dr. Minton (lecturer at planetarium),,
221,2783,Crunch,,
221,2784,Gene,,
221,2785,Cookie,,
221,2787,Chick,,
221,2788,Moose,,
221,2789,Cliff,,
221,2790,Housekeeper at Plato's home,,
221,98450,Police Lieutenant,,
221,107678,Teacher at planetarium,,
223,2438,Colonel Julyan,,
223,2636,Man outside phone booth,,
223,2642,Dr. Baker,,
223,3359,Maxim' de Winter,,
223,3360,Mrs. de Winter (2nd),,
223,3361,Jack Favell,,
223,3362,Mrs. Danvers,,
223,3363,Major Giles Lacy,,
223,3364,Frank Crawley,,
223,3366,Beatrice Lacy,,
223,3367,Mrs. Edythe Van Hopper,,
223,3368,Ben,,
223,3369,Tabbs,,
223,3370,Frith,,
223,3371,Chalcroft,,
223,3372,Robert,,
223,9096,"Manager, Princesse Hotel",,
223,100763,Policeman,,
226,133,John Lotter,,
226,448,Brandon Teena,,
226,2838,Lana Tisdel,,
226,2839,Tom Nissen,,
226,2841,Candace,,
226,2842,Lana's Mom,,
226,2843,Brian,,
226,2844,Lonny,,
226,2845,Nicole,,
226,2846,Trucker,,
226,2847,Kwik Stop Cashier,,
226,2848,Trucker in Kwik Stop,,
226,2849,April,,
226,2850,Judge,,
226,2851,Sheriff,,
226,2852,Pam,,
226,2853,Sam Phillips,,
226,2854,Tom,,
226,2855,Nerdy Teen,,
226,2856,Girl in Car,,
226,2857,Nurse,,
226,2858,Dave,,
226,2859,Clerk,,
228,2895,Professor Immanuel Rath,,
228,2896,Lola Lola,,
228,2897,Kiepert der Magier,,
228,2898,"Guste, Frau des Magiers",,
228,2899,Mazeppa,,
228,2903,Clown,,
228,2904,Schuldirektor,,
228,2905,Schulhausmeister,,
228,2906,Schüler Angst,,
228,2907,Schüler Lohmann,,
228,2908,Schüler Ertzum,,
228,2910,Schüler Goldstaub,,
228,2911,Gastwirt,,
228,2912,Käptain,,
228,2913,Polizist,,
228,2914,Professor Raths Dienstmädchen,,
234,77,ein Verbrecher (a criminal),,
234,3000,Dr. Caligari,,
234,3001,Cesare,,
234,3005,Jane Olsen,,
234,3007,Alan,,
234,29568,ein alter Mann (an old man),,
234,37889,die Wirtin (the landlady),,
234,98072,Dr. Olsen,,
234,590591,Franzis,,
234,1090550,ein junger Arzt (a young doctor),,
234,1090552,ein Mörder (a murderer),,
235,741,Chris Chambers,,
235,1070,Mrs. Lachance,,
235,1953,Billy Tessio,,
235,2628,Ace Merrill,,
235,3033,Gordie Lachance,,
235,3034,Teddy Duchamp,,
235,3035,Vern Tessio,,
235,3036,Denny Lachance,,
235,3037,Gordon Lachance (Adult),,
235,3038,Charlie Hogan,,
235,3039,Eyeball Chambers,,
235,3040,Vince Desjardins,,
235,3041,Mr. Lachance,,
235,3042,Mr. Quidacioluo,,
235,3043,Milo Pressman,,
235,3044,Mayor Grundy,,
237,1246,Cathie Dimly,,
237,1841,Cathie's Flatmate,,
237,2258,Bill,,
237,3061,Joe Taylor,,
237,3063,Ella Gault,,
237,3064,Les Gault,,
237,3065,Jim Gault,,
237,3069,Gwen,,
237,3071,Daniel Gordon,,
237,3073,Connie,,
237,3074,Bob M'bussi,,
237,3075,Sam,,
237,3076,Freight Supervisor,,
237,3077,Mrs. Gordon,,
238,1158,Michael Corleone,,
238,1769,Baby in baptism scene,,
238,3084,Don Vito Corleone,,
238,3085,Santino 'Sonny' Corleone,,
238,3086,Pete Clemenza,,
238,3087,Tom Hagen,,
238,3088,Capt. Mark McCluskey,,
238,3090,Emilio Barzini,,
238,3091,Virgil 'Der Türke' Sollozzo,,
238,3092,Kay Adams,,
238,3093,"Salvatore ""Sally"" Tessio",,
238,3094,Connie Corleone Rizzi,,
238,3095,Carlo Rizzi,,
238,3096,Fredo Corleone,,
238,3142,Jack Woltz,,
238,3143,Carmine Cuneo,,
238,3144,Johnny Fontane,,
238,3145,Apollonia Vitelli-Corleone,,
238,3413,Philip Tattaglia,,
238,3414,Bruno Tattaglia,,
238,20752,Moe Greene,,
238,20973,Don Zaluchi,,
238,99724,Paulie,,
238,106811,Luca Brasi,,
238,119431,Vitelli,,
238,138211,"Enzo, the baker",,
238,933716,Mama Corleone,,
238,1195877,Bonasera,,
239,3149,Sugar Kane Kowalczyk,,
239,3150,Joe (Josephine),,
239,3151,Jerry (Daphne),,
239,3152,Spats Colombo,,
239,3155,Det. Mulligan,,
239,3156,Osgood Fielding III,,
239,3160,Little Bonaparte,,
239,3161,Sweet Sue,,
239,3163,Toothpick Charlie,,
239,3168,Nellie,,
239,81501,Johnny Paradise,,
239,84229,Spats' henchman,,
240,380,Vito Corleone,,
240,1004,Tony Rosato,,
240,1158,Don Michael Corleone,,
240,3085,Sonny Corleone,,
240,3087,Tom Hagen,,
240,3092,Kay Corleone,,
240,3094,Connie Corleone,,
240,3096,Fredo Corleone,,
240,3171,Hyman Roth,,
240,3172,Frankie Pentangeli,,
240,3173,Senator Pat Geary,,
240,3174,Al Neri,,
240,3279,die Mutter des jungen Vito,,
240,3280,junger Vito Andolini,,
240,3281,Don Fanucci,,
240,3333,Don Francesco Ciccio,,
240,5048,F.B.I. Man #1,,
240,9257,Young Clemenza (as B. Kirby Jr.),,
240,11480,Genco,,
240,14151,Signor Roberto,,
240,15659,Deanna Corleone (as Mariana Hill),,
240,68186,Johnny Ola,,
240,69948,Senate Committee Chairman,,
240,102429,Senator #2,,
240,116739,Mrs. Marcia Roth,,
240,933716,Mama Corleone,,
243,504,Ian 'Ray' Raymond,,
243,1562,Laura,,
243,1922,Charlie Nicholson,,
243,3036,Rob Gordon,,
243,3127,Sarah Kendrew,,
243,3230,Dick,,
243,3232,Marie DeSalle,,
243,3234,Liz,,
243,3235,Vince,,
243,3236,Justin,,
243,3237,Penny Hardwick,,
243,3270,Caroline Fortis,,
243,3271,Alison Jr. High,,
243,3272,Rob Jr. High,,
243,3273,Laura's Mom,,
243,3282,Anaugh,,
243,3283,Rob's Mom,,
243,3284,Himself,,
243,4445,Paul,,
243,6945,Miranda,,
243,35022,Mourner,,
243,43373,Boy In Park,,
243,70851,Barry,,
243,86561,Party Guest,,
243,110141,Louis (as Alex Desert),,
243,142333,Alison's Mom,,
243,146281,Party Guest,,
243,181502,Party Guest,,
243,189758,Middle Aged Customer,,
243,204293,Party Guest,,
243,554631,Laura's Sister Jo,,
243,933416,Minister,,
243,1051450,Barry's Customer,,
243,1055739,Bartender,,
243,1084579,Party Guest,,
243,1141597,Piano Player,,
243,1208967,Beta Band Customer (as Matt O'Neill),,
243,1226311,Party Guest,,
243,1273201,Girl - 19 year old,,
243,1273202,Kevin Bannister,,
243,1273203,Chris Thompson,,
243,1273204,Rock Guy,,
243,1273205,Mourner,,
243,1273206,Marco,,
243,1273207,Man In Store,,
243,1273209,Greenday Girl,,
243,1273210,Skateboarder,,
243,1273211,Flea Market Musician,,
243,1273212,Laura's Friend,,
244,3242,Ann Darrow,,
244,3243,Carl Denham,,
244,3244,John 'Jack' Driscoll,,
244,3246,Charles Weston,,
244,3247,Skull Island nation leader,,
244,3261,Witch King,,
244,3262,Briggs,,
244,1128885,Charlie - Ship's Cook,,
246,3317,Zatôichi,,
246,13257,Geisha O-Kinu,,
246,13275,"Hattori, der Leibwächter",,
246,13276,Tante O-Ume,,
246,13277,Shinkichi,,
246,13278,Geisha O-Sei,,
246,13280,Hattoris Frau,,
246,13281,Ginzo,,
246,13282,Ogi,,
246,13283,Kneipenbesitzer,,
247,592,Tiny,,
247,2097,Randy Kennan,,
247,2758,Nikki Arcane,,
247,3088,Johnny Clay,,
247,3336,Fay,,
247,3337,Val Cannon,,
247,3338,Marvin Unger,,
247,3339,George Peatty,,
247,3340,Sherry Peatty,,
247,3341,Mike O'Reilly,,
247,3342,Track Parking Attendant,,
247,3343,Leo the Loanshark,,
247,3344,Maurice Oboukhoff,,
247,3345,Joe Piano - motel manager,,
247,3346,Mrs. Ruthie O'Reilly,,
247,3347,Mr. Grimes,,
247,3348,Narrator (uncredited),,
252,3460,Willy Wonka,,
252,3461,Grandpa Joe,,
252,3462,Charlie Bucket,,
252,3463,Mr. Henry Salt,,
252,3464,Veruca Salt,,
252,3467,Mr. Sam Beauregarde,,
252,3468,Violet Beauregarde,,
252,3469,Mrs. Teevee,,
252,3470,Mike Teevee,,
252,3471,Mrs. Gloop,,
252,3473,Mrs. Bucket,,
252,3474,"Bill, Candy Shop Owner",,
252,3475,Mr. Turkentine,,
252,3476,The Tinker,,
252,3478,Henrietta Salt,,
252,3617,Mr. Slugworth,,
257,2282,Fagin,,
257,3542,Oliver Twist,,
257,3543,Bill Sikes,,
257,3544,The Artful Dodger,,
257,3545,Mr. Brownlow,,
257,3546,Nancy,,
257,3547,Mr. Limbkins,,
257,3548,Parson,,
257,3549,Mr. Gamfield,,
257,3550,Charlotte,,
257,3551,Barney,,
257,3552,Bullseye (Dog),,
257,3553,Charley Bates,,
257,3554,Nicky,,
257,3555,Mr. Bumble,,
257,3565,Mrs. Sowerberry,,
257,3566,Noah Claypole,,
257,3567,Mr. Sowerberry,,
257,3568,Bookseller,,
260,3609,Richard Hannay,,
260,3610,Pamela,,
260,3611,Annabelle Smith,,
260,3612,Professor Jordan,,
260,3672,Margaret Crofter,,
260,3673,John Crofter,,
260,3674,Mrs. Louisa Jordan,,
260,3675,Sheriff Watson,,
260,3676,Mr. Memory,,
260,3677,Mr. Jordan's Maid,,
260,3678,Patricia Jordan,,
260,3679,The Milkman,,
260,3680,Innkeeper's Wife,,
265,1646,Drewitz,,
265,1865,Taschner,,
265,2726,Nachbarin,,
265,2728,Eva,,
265,2729,Krankenschwester,,
265,2740,Tamara,,
265,3734,Willie Bunterberg,,
265,3753,Robert Mendelsson,,
265,3754,David Mendelssohn,,
265,3755,Henkel,,
265,3756,von Strehlow,,
265,3757,Aaron,,
265,3762,Miriam Mendelsson,,
265,3763,Prosel,,
265,3764,Blonsky,,
265,10624,Dr. Glaubrecht,,
265,18545,Anna Lederer,,
265,23345,Marika,,
265,32552,Ginsberg,,
265,36841,Grete,,
266,68,Fritz Lang,,
266,3540,Cameraman,,
266,3776,Langs Assistant Director,,
266,3783,Camille Javal,,
266,3784,Paul Javal,,
266,3785,Jeremy Prokosch,,
266,3786,Francesca Vanini,,
266,3787,Sirene,,
267,399,Clementina,,
267,955,Isabel Plaza Caballero,,
267,3808,Víctor Plaza,,
267,3809,Elena,,
267,3810,David,,
267,3811,Sancho,,
267,3812,Doña Centro de Mesa,,
267,3813,Bus Driver,,
267,3814,Chica,,
267,3815,Josep,,
267,3816,Driver,,
267,3817,Niña,,
267,3818,Basketball Player,,
267,3819,Basketball Player,,
267,3821,Basketball Player,,
267,3822,Clara,,
269,3573,Police Inspector Vital,,
269,3776,The Informist,,
269,3829,Michel Poiccard,,
269,3830,Patricia Franchini,,
269,3831,Parvulesco,,
269,3832,Antonio Berrutti,,
269,3833,The Journalist,,
269,3834,Claudius Mansard,,
269,3835,Tolmatchoff,,
269,3836,Cal Zombach,,
275,53,Gaear Grimsrud,,
275,884,Carl Showalter,,
275,3905,Jerry Lundegaard,,
275,3906,Jean Lundegaard,,
275,3907,Wade Gustafson,,
275,3908,Scotty Lundegaard,,
275,3909,Irate Customer,,
275,3910,Marge Gunderson,,
275,3911,Norm Gunderson,,
275,3912,Irate Customer's Wife,,
275,4024,Shep Proudfoot,,
275,4025,Mike Yanagita,,
275,92119,Stan Grossman,,
275,145816,Hooker #2,,
275,1332890,Car Salesman,,
275,1332891,Hooker #1,,
276,3872,Jan,,
276,3932,Jule,,
276,3933,Peter,,
276,3934,Justus Hardenberg,,
276,3935,Villenbesitzer,,
276,3936,Villenbesitzerin,,
276,3937,Tochter,,
276,3938,Sohn,,
276,3939,Globalisierungsgegner,,
284,3151,C.C. Baxter,,
284,3161,Sylvia,,
284,4090,Fran Kubelik,,
284,4091,Jeff D. Sheldrake,,
284,4093,Joe Dobisch,,
284,4094,Dr. Dreyfuss,,
284,4096,Mrs. Mildred Dreyfuss,,
284,4097,Mrs. Margie MacDougall,,
284,4098,Miss Olsen,,
284,4099,Karl Matuschka,,
284,571911,Al Kirkeby,,
289,2094,Ugarte,,
289,2313,Pickpocket,,
289,3001,Maj. Strasser,,
289,3007,German officer with Yvonne,,
289,4110,Rick Blaine,,
289,4111,Ilsa Lund,,
289,4112,Victor Laszlo,,
289,4113,Capt. Renault,,
289,4114,Signor Ferrari,,
289,4116,Yvonne,,
289,4117,Sam,,
289,4118,Annina Brandel,,
289,4119,Berger,,
289,4120,Sascha,,
289,4121,Emil,,
289,4122,Jan Brandel,,
289,9096,Waiter at Rick's (uncredited),,
289,10926,Wife of Pickpocketed Englishman (uncredited),,
289,12153,Dutch Banker at Cafe Table (uncredited),,
289,19551,German Banker Refused by Rick (uncredited),,
289,21877,Bearded man in street watching plane in flight to Lisbon. (uncredited),,
289,22099,Police Officer (uncredited),,
289,29124,Man with Expired Papers (uncredited),,
289,31209,Mr. Leuchtag (uncredited),,
289,32192,Pickpocketed Prosperous Man (uncredited),,
289,32195,Policeman (uncredited),,
289,33074,Col. Heinz - Strasser's Aide (uncredited),,
289,70939,French Officer Insulting Yvonne (uncredited),,
289,82803,Singer with Guitar (uncredited),,
289,85943,Abdul (uncredited),,
289,89691,Arab Vendor (uncredited),,
289,90074,American (uncredited),,
289,94110,Carl,,
289,94325,Woman Selling Her Diamonds (uncredited),,
289,94401,Headwaiter at Rick's (uncredited),,
289,95054,Dealer at Rick's (uncredited),,
289,95967,Second Contact Man at Rick's (uncredited),,
289,97981,Customer (uncredited),,
289,99330,Rick's Friend (uncredited),,
289,100898,Mrs. Leuchtag - Carl's Immigrating Friend (uncredited),,
289,114402,Waiter at the Blue Parrot (uncredited),,
289,120046,Bouncer at Rick's (uncredited),,
289,120061,Haggling Arab Monkey Seller (uncredited),,
289,120066,American (uncredited),,
289,120545,Policeman (uncredited),,
289,120700,Conspirator (uncredited),,
289,120702,Conspirator (uncredited),,
289,120778,Concierge (uncredited),,
289,121095,Englishman Questioning Casino's Honesty (uncredited),,
289,121320,Bar Patron (uncredited),,
289,121322,Gambler at Rick's (uncredited),,
289,121330,Moor Buying Diamonds (uncredited),,
289,121331,Singing Frenchman (uncredited),,
289,125808,Italian Officer Tonnelli (uncredited),,
289,148852,Gambler at Rick's (uncredited),,
289,388490,Customer (uncredited),,
289,588565,Orderly (uncredited),,
289,931793,Paul - Waiter at Rick's (uncredited),,
289,975881,Refugee (uncredited),,
289,977271,Englishwoman (uncredited),,
289,981271,Native Officer (uncredited),,
289,1015446,Frenchman (uncredited),,
289,1016035,Elegant Gambler (uncredited),,
289,1039630,Pickpocketed Englishman (uncredited),,
289,1044381,Baccarat Dealer at Rick's (uncredited),,
289,1047407,Guest at Rick's (uncredited),,
289,1132779,Gambler (uncredited),,
289,1144743,Elderly Admirer (uncredited),,
289,1224787,Refugee at Rick's (uncredited),,
289,1228104,French Police Officer (uncredited),,
289,1263504,Moroccan (uncredited),,
289,1269196,Woman Gambler at Rick's Next to Croupier (uncredited),,
289,1269196,Emile - Waiter (uncredited),,
289,1276330,Woman Companion (uncredited),,
289,1278060,Croupier (uncredited),,
289,1331750,Guest at Rick's (uncredited),,
289,1331753,Overseer (uncredited),,
289,1331754,Gendarme (uncredited),,
289,1331755,Baccarat Player at Rick's (uncredited),,
289,1331756,Oriental at Rick's (uncredited),,
289,1331757,Lt. Casselle (uncredited),,
289,1331758,Arab Guest with Fez (uncredited),,
289,1331759,News Vendor (uncredited),,
289,1331760,Conspirator (uncredited),,
289,1331761,Cashier at Rick's (uncredited),,
289,1331762,Muezzini (uncredited),,
289,1331763,Prosperous Tourist (uncredited),,
289,1331764,Policeman (uncredited),,
289,1331765,Narrator (voice) (uncredited),,
289,1331766,Vendor (uncredited),,
289,1331767,Bartender (uncredited),,
289,1331768,Arab Guest with Fez (uncredited),,
289,1331769,Fydor (uncredited),,
289,1331770,Guest at Rick's (uncredited),,
289,1331771,Native Introducing Ferrari (uncredited),,
289,1331773,German Officer (uncredited),,
289,1331774,Woman Customer (uncredited),,
289,1331775,Native Officer (uncredited),,
289,1331777,Man Turning Propeller at Airport (uncredited),,
289,1331779,Waiter (uncredited),,
291,4322,Jeff Clark,,
291,4323,Darrick Doerner,,
291,4324,Laird John Hamilton,,
291,4325,Dave Kalama,,
291,4326,Dave Kalama,,
291,4327,Brian L. Keaulana,,
291,4328,Buzzy Kerbox,,
291,4329,Titus Kinimaka,,
291,4330,Gerry Lopez,,
291,4331,Mickey Munoz,,
291,4332,Greg Noll,,
291,4333,Evan Slater,,
291,4334,Kelly Slater,,
291,4335,Darryl Virostko,,
300,258,Stéphane,,
300,4273,Stéphanie,,
300,4274,Christine Miroux,,
300,4275,Guy,,
300,4278,Policier qui joue au piano,,
300,4286,Zoé,,
300,4287,Martine,,
300,4288,Serge,,
300,4289,Mr. Pouchet,,
300,4290,Sylvain,,
300,4291,Gérard,,
300,4292,M. Persinnet,,
300,4293,Ivana,,
300,4294,Présentateur JT,,
300,4295,Policier,,
302,4390,Julie,,
302,4391,John Bosload,,
302,4392,Franck,,
302,4393,Marcel,,
302,4394,Marcel's Daughter,,
302,4395,First Man,,
302,4396,Second Man,,
302,4397,Waitress at Cafe,,
302,4398,Old Man,,
302,44079,Sarah Morton,,
307,4420,Don Pietro Pellegrini,,
307,4421,Pina,,
307,4422,"Luigi Ferrari, alias Giorgio Manfredi",,
307,4423,"Marcello, figlio di Pina",,
307,4424,Il maggiore Fritz Bergmann,,
307,4425,Francesco,,
307,4426,Marina Mari,,
307,5001,Il desertore austriaco,,
307,5002,Il capitano Hartmann,,
307,5003,"Lauretta, sorella di Pina",,
307,18337,Ingrid,,
308,1146,Sherry,,
308,1532,Don Johnston,,
308,2838,Carmen's Assistant,,
308,2954,Winston,,
308,3063,Penny,,
308,4430,Laura,,
308,4431,Carmen,,
308,4432,Dora,,
308,4433,Lolita,,
308,4439,Mona,,
308,4440,Rita,,
308,4441,Sun Green,,
308,4442,Young Man on Bus,,
308,4443,Ron,,
308,4445,Dan,,
308,4451,The Kid,,
308,4878,Kid in Car,,
308,31268,Will,,
309,3409,Onklen,,
309,4453,Taxidriver,,
309,4455,Christian Klingenfeldt,,
309,4456,Faderen Helge Klingenfeldt,,
309,4457,Michael,,
309,4458,Helene,,
309,4459,Moderen,,
309,4460,Pia,,
309,4461,Mette,,
309,4462,Michelle,,
309,4463,Toastmasteren,,
309,4464,Kim,,
309,4465,Gbatokai,,
309,4467,Receptionisten,,
309,4468,Linda,,
309,4469,Birthe,,
309,4470,Farfar,,
309,4471,Farmor,,
309,4480,,,
309,4481,,,
309,4482,,,
313,530,Maggie,,
313,540,John Neil,,
313,4566,Alex Hughes,,
313,4568,Ellen Freeman,,
313,4569,Dirk Freeman,,
313,4570,Vivienne Freeman,,
313,4571,Waitress,,
313,4572,Clyde,,
313,4573,Diane Wooton,,
313,4574,Rookie Cop,,
313,10205,Linda,,
313,63860,Priest,,
313,188923,Florence,,
313,270400,Deborah the Neighbour,,
313,1177772,Meryl (as Janet van de Graaff),,
313,1177775,Louise,,
313,1177776,Dick the Neighbour,,
315,4592,Varla,,
315,4593,Rosie,,
315,4594,Billie,,
315,4595,Linda,,
315,4596,The Old Man,,
315,4597,Kirk,,
315,4598,The Vegetable,,
315,4599,Tommy,,
315,4679,Narrator,,
315,4685,Gas Station Attendant,,
327,3317,Aniki Yamamoto,,
327,4987,Denny,,
327,4988,Ken,,
327,4989,Shirase,,
327,4990,Kato,,
327,4991,Jay,,
327,4992,Mo,,
327,4994,Ishihara,,
327,4995,Sugimoto,,
327,4996,Latifa,,
327,5063,Rossi,,
327,137029,Harada,,
334,500,Frank T.J. Mackey,,
334,658,Solomon Solomon,,
334,1231,Linda Partridge,,
334,1233,Phil Parma,,
334,2234,Rick Spector,,
334,3905,Donnie Smith,,
334,4492,Jimmy Gator,,
334,4764,Jim Kurring,,
334,4765,Earl Partridge,,
334,4766,Claudia Wilson Gator,,
334,4777,Dixon,,
334,4778,Rose Gator,,
334,4779,Stanley Spector,,
334,6199,Faye Barringer,,
334,7427,Cynthia,,
334,10691,Gwenovier,,
334,10743,Narrator/Burt Ramsey,,
334,10872,Delmer Darion,,
334,18270,Worm,,
334,19439,Thurston Howell,,
334,43776,Stanley Berry,,
335,4765,Cheyenne,,
335,4958,Frank,,
335,4959,Jill McBain,,
335,4960,Harmonica,,
335,4961,Morton (railroad baron),,
335,4962,Sam,,
335,4963,Stony (member of Frank's gang),,
335,4965,Snaky (member of Frank's gang),,
335,4966,Sheriff,,
335,4968,Brett McBain,,
335,4969,Barman,,
336,522,Juan Miranda,,
336,5563,John H. Mallory,,
