event_id,title,alternative_title,release_year,certificate,languages,duration,country_of_origin,actors,is_live
24812,Los 2 lados de la cama,The 2 Sides of the Bed,2005,15,Spanish,112,,"Pilar Castro, Secun de la Rosa, Veronica Sánchez, Maria Esteve, Lucía Jiménez, Ernesto Alterio, Guillermo Toledo, Alberto San Juan",0
24816,¿Por qué se frotan las patitas?,Scandalous,2006,15,Spanish,105,Spain,"Raúl Arévalo, Lola Herrera, Carlos álvarez-Nóvoa, Antonio Dechent",0
24822,Madeinusa,,2005,18,"Quechua, Spanish",103,"Spain, Peru","Yiliana Chong, Ubaldo Huaman, Magaly Solier, Carlos De La Torre",0
24827,En La Cama,In Bed,2005,18,Spanish,85,"Denmark, Chile","Gonzalo Valenzuela, Blanca Lewin",0
24829,"Sábado, una película en tiempo real","Saturday, A Film in Real Time",2003,18,Spanish,63,Chile,"Victor Montero, Diego Muñoz, Blanca Lewin, Antonio Zegers",0
24834,Derecho de familia,Family Law,2005,15,Spanish,105,"Spain, Italy, France, Argentina","Julieta Diaz, Eloy Burman, Daniel Hendler, Arturo Goetz, Adriana Aizenberg",0
24838,Ficció,Fiction,2006,15,"Catalan, Spanish",107,Spain,"Montse Germán, Javier Camara, Eduard Fernández, Carme Pla, Agata Roca",0
24843,The Backwoods,Bosque de sombras,2006,18,"English, Spanish",98,"UK, Spain","Virginie Ledoyen, Paddy Considine, Lluis Homar, Gary Oldman, Aitana Sánchez-Gijón",0
24849,Rojo sangre,Blood Red,2004,18,Spanish,88,Spain,"Paul Naschy, Miguel del Arco, Menh-Wai Trinh, Bibi Fernández",0
24854,El Habitante incierto,The Uncertain Guest,2004,15,Spanish,110,Spain,"Mónica López, Minnie Marx, Francesc Garrido, Andoni Gracia, Agustí Villaronga",0
24858,La Madre muerta,The Dead Mother,1993,18,Spanish,111,Spain,"Silvio Marsó, Lio, Karra Elejalde, Ana Alvarez",0
24861,"Alucarda, la hija de las tinieblas",,1978,18,,85,Mexico,"Tina Romero, Susana Kamini, David Silva, Claudio Brook",0
24865,¿Quién puede matar a un niño?,Would You Kill A Child?,1975,18,English (Spanish subtitles),112,Spain,"Prunella Ransome, Lewis Fiander",0
24866,Sangre de vírgenes,Blood of the Virgins,1967,18,Spanish,72,Argentina,"Susana Beltrán, Ricardo Bauleo",0
24870,Pura Sangre,Pure Blood,1982,18,Spanish,90,Colombia,"Humberto Arango, Florina Lemaitre",0
24872,Sangre Eterna,Eternal Blood,2002,18,Spanish,104,Chile,"Juan Pablo Ogalde, Blanca Lewin",0
24879,The Holy Mountain,La Montaña sagrada,1973,18,,114,"US, Mexico","Zamira Saunders, Horácio Salinas, Alejandro Jodorowsky",0
24882,Apaga y vámonos,Switch Off,2005,12A,"Mapudungan, Spanish",87,Spain,,0
24887,Noticias de una Guerra,War News,2006,12A,Spanish,93,Spain,,0
24892,La Palomilla Salvaje,The Wild Bunch,2005,,Spanish,51,Mexico,,0
24894,Que suene la calle,Let the Street be heard,2006,,Spanish,62,Mexico,,0
24896,La Dignidad de los Nadies,The Dignity of the Nobodies,2005,15,Spanish,120,Argentina,,0
24898,Cortados dé terror,Scars of Terror,,18,Spanish,101,Spain,,0
24901,Corto Crecer,Short Developments,,PG,Spanish,99,"Spain, Chile, Argentina",,0
24903,Ojo del tiempo,Eye of Time,,12A,Spanish,100,"Uruguay, Spain, Mexico",,0
24904,Momentos del cortometraje,Moments in Short Films,,12A,Spanish,83,"Spain, Mexico, Chile",,0
24906,En el hoyo,In the Pit,2006,15,Spanish,85,Mexico,,0
24908,La guerrilla y la esperanza: Lucio Cabañas,The Guerrilla and the Hope: Lucio Cabañas,2005,15,Spanish,112,Mexico,,0
24910,The Namesake,,2006,12A,English,122,US,"Zuleikha Robinson, Tabu, Kal Penn, Jacinda Barrett, Irfan Khan",0
24919,The Lives of Others,Das Leben der Anderen,2006,15,German,138,Germany,"Ulrich Tukur, Ulrich Mühe, Sebastian Koch, Martina Gedeck",0
24927,Sunshine,,2007,15,English,108,,"Michelle Yeoh, Paloma Baeza, Rose Byrne, Troy Garity, Mark Strong, Hiroyuki Sanada, Chipo Chung, Chris Evans, Cillian Murphy, Cliff Curtis, Benedict Wong",0
24932,A City of Sadness,Beiqing chenshi,1989,15,"Cantonese, Japanese, Mandarin",158,"Taiwan, Hong Kong","Xin Shu-Fen, Tony Leung Chiu Wai, Li Tien-Lu",0
24934,After the Wedding,Efter brylluppet,2006,15,Danish,124,"Sweden, Denmark","Sidse Babett Knudsen, Rolf Lassgard, Mads Mikkelsen",0
24938,Iraq in Fragments,,2006,12A,,96,US,,0
24943,Paths of Glory,,1957,PG,,87,US,"Ralph Meeker, Kirk Douglas, George Macready, Adolphe Menjou",0
24947,Ju Dou,,1990,15,Mandarin,95,"Japan, China","Gong Li, Fa Wu, Cong Zhijun, Chong Ma",0
24950,Curse of the Golden Flower,Man cheng jin dai huang,2006,15,Mandarin,114,"Hong Kong, China","Liu Ye, Jay Chou, Gong Li, Chow Yun-Fat",0
24957,The Family Friend,L’Amico di famiglia,2006,15,Italian,103,"Italy, France","Laura Chiatti, Giacomo Rizzo, Fabrizio Bentivoglio",0
24964,"WWW, What a Wonderful World",,2006,,"Arabic, French",98,"Morocco, France, Denmark","Nezha Rahil, Fatima Attif, Faouzi Bensaidi, El Mehdi Elaaroubi",0
24970,Goddess,,1934,,Silent w/ musical accompaniment,77,China,Ruan Lingyu,0
24972,Palestine Blues,,2005,,Arabic,80,US,,0
24974,Barakat!,Enough!,2006,,"Arabic, French",90,"France, Algeria","Zahir Bouzrar, Rachida Brakni, Fettouma Bouamari",0
24981,Falafel,,2006,,Arabic,83,Lebanon,"Issam Boukhaled, Gabrielle Bou Rached, Elie Mitri",0
24986,VHS Kahloucha,,2006,,Arabic,80,Tunisia,,0
24991,Half Nelson,,2006,15,,107,US,"Shareeka Epps, Ryan Gosling, Monique Curnen, Anthony Mackie",0
24998,The Dead,,1987,U,,83,"US, UK, Ireland","Donal McCann, Donal Donnelly, Dan O'Herlihy, Angelica Huston",0
25002,These Girls,El-banate dol,2006,,Arabic,66,Egypt,,0
25008,The Love Eterne,Liang shan bo yu zhu ying tai,1963,,"Cantonese, Mandarin",126,Hong Kong,"Ling Po, Li Di",0
25011,One-Armed Swordsman,Dubei dao,1967,,Mandarin,111,Hong Kong,"Yu Wang, Chung-Shun Huang, Chiao Chiao",0
25015,This is England,,2006,18,,103,UK,"Thomas Turgoose, Stephen Graham, Joe Gilgun, Jo Hartley, Andrew Shim",0
25023,Away From Her,,2006,12A,,109,Canada,"Olympia Dukakis, Michael Murphy, Kristin Thomson, Julie Christie, Gordon Pinsent",0
25027,Terje Vigen,A Man There Was,1917,,,52,Sweden,"Victor Sjöström, Bergliot Husberg",0
25029,Women from the Lake of Scented Souls,,1993,,Mandarin,105,China,Siqin Gaowa,0
25032,Nouvelle chance,"Oh, la, la!",2006,15,French,90,France,"Jean-Chrétien Sibertin-Blanc, Danielle Darrieux, Arielle Dombasle",0
25034,Meurtrières,Murderers,2006,18,French,97,France,"Hande Kodja, Gianni Giardinelli, Céline Sallette, Anais de Courson",0
25036,La moustache,The Moustache,2005,15,French,86,France,"Vincent Lindon, Mathieu Amalric, Emmanuelle Devos",0
25038,Dans Paris,Inside Paris,2006,15,French,94,France,"Romain Duris, Louis Garrel, Guy Marchand",0
25041,Der schöne Tag,A Fine Day,2000,,"German, Turkish",74,Germany,"Selda Kaya, Elke Schmitte, Bilge Bingul",0
25043,Sommer '04 an der Schlei,Summer '04,2006,15,German,97,Germany,"Robert Seeliger, Peter Davor, Martina Gedeck",0
25047,Gespenster,Ghosts,2005,,German,85,Germany,"Sabine Timoteo, Marianne Basler, Julia Hummer",0
25049,Go Fish,,1994,18,English,83,US,"VS Brodie, T Wendy McMillan, Guinevere Turner",0
25050,My Best Friend,Mon meilleur ami,2006,12A,French,95,France,"Julie Gayet, Julie Durand, Henri Garcin, Dany Boon, Daniel Auteuil",0
25053,Lights in the Dusk,Laitakaupungin valot,2006,PG,Finnish,80,"Germany, France, Finland","Maria Jarvenhelmi, Maria Heiskanen, Janne Hyytainen",0
25055,The Wedding Banquet,Hsi yen,1993,15,"English, Mandarin",108,"US, Taiwan","Winston Chao, Mitchell Lichtenstein, May Chin",0
25058,Beyond Hatred,Au-delá de la haine,2006,,French,86,France,,0
25059,Kenneth Anger Shorts,,,18,English,63,US,,0
25062,Mutual Appreciation,,2006,15,English,109,US,"Rachel Clift, Justin Rice, Andrew Bujalski",0
25067,Longing,Sehnsucht,2005,15,German,90,Germany,"IlkIlka Welz, Anett Dornbusch, Andreas Müller",0
25069,Calamity Jane,,1953,U,English,101,US,"Howard Keel, Doris Day, Allyn McLerie",0
25071,Sonja,,2006,15,German,73,Germany,"Sabrina Kruschwitz, Julia Kaufmann, Christian Kirste",0
25073,The Blossoming of Maximo Oliveras,Ang Pagdalaga ni Maximo Oliveros,2005,15,Tagalog,101,Philippines,"Soliman Cruz, Neil Ryan Sese, Nathan López, JR Valentin",0
25074,Prick Up Your Ears,,1987,15,English,110,UK,"Vanesa Redgrave, Julie Walters, Gary Oldman, Alfred Molina",0
25078,Jindabyne,,2006,15,English,123,Australia,"Laura Linney, Gabriel Byrne, Deborah Lee Furness",0
25082,Close to Home,Karov La Bayit,2005,15,"Arabic, Hebrew",90,Israel,"Smadar Sayar, Naama Schendar, Irit Suki",0
25085,Tick Tock Lullaby,,2006,15,English,73,UK,"Sarah Patterson, Raquel Cassidy, Lisa Gornick, Joanna Bending",0
25086,Wild Tigers I Have Known,,2006,18,English,80,US,"Patrick White, Malcolm Stumpf, Fairuza Balk",0
25090,Ten Canoes,,2006,15,"English, Ganalbingu",92,Australia,"Richard Birrinbirrin, Peter Minygulu, Jamie Gulpilil, David Gulpilil, Crusoe Kurddal",0
25095,Scott Walker: 30 Century Man,,2006,12A,English,90,"US, UK",,0
25098,McCabe & Mrs. Miller,,1971,15,English,121,US,"Warren Beatty, René Auberjonois, Julie Christie",0
25100,4.3,,2005,,"English, Korean, Mandarin",93,Singapore,"Xiao Li Yuan, Kim Young-jun",0
25102,Just an Ordinary Life,,2006,,German,72,Germany,,0
25104,El Topo,The Mole,1971,18,Spanish,124,Mexico,"Brontis Jodorowsky, Alejandro Jodorowsky",0
25107,Black Gold,,2006,U,"Amharic, English, Italian",78,"US, UK",,0
25110,Joe Strummer: The Future is Unwritten,,2007,15,English,123,"UK, Ireland",,0
25112,Grow Your Own,,2007,,English,95,UK,"Pearce Quigley, Philip Jackson, Omid Djalili, John Henshaw, Eddie Marsan, Benedict Wong",0
25117,Tell No One,Ne le dis à personne,2006,15,French,125,France,"Marie-Josée Croze, Nathalie Baye, Kristin Scott Thomas, Jean Rochefort, François Cluzet, Guillaume Canet, André Dussollier",0
25120,The War on Democracy,,2007,,"English, Spanish",101,UK,,0
25123,The Balanda and the Bark Canoes,,2006,12A,,,Australia,,0
25126,Eternal Summer,Sheng xia guang nian,2006,,Mandarin,95,Taiwan,"Kate Yeung, Hsiao-chuan Chang, Bryant Chang",0
25127,Love Story,,2006,,English,110,UK,,0
25129,Puccini for Beginners,,2005,,English,81,US,"Justin Kirk, Julianne Nicholson, Gretchen Mol, Elizabeth Reaser",0
25131,Octopusalarm,Tintenfischalarm,2006,,German,107,Austria,,0
25134,Shaolin Soccer,Siu lam juk kau,2001,12A,Cantonese,112,Hong Kong,"Zhao Wei, Stephen Chow, Man Tat Ng",0
25136,La Vie en Rose,La Môme,2007,12A,French,141,"UK, France, Czech Republic","Sylvie Testud, Pascal Greggory, Marion Cotillard, Emmanuelle Seigner",0
25139,The Golden Door,Nuovomundo,2006,PG,"English, Italian, Sicilian",118,,"Vincenza Amato, Filippo Luna, Charlotte Gainsbourg, Aurora Quattrochi",0
25143,Sketches of Frank Gehry,,2006,12A,English,84,US,,0
25146,Exodus Shorts 2007,,2006,,,105,UK,,0
25147,Election 2,,2006,15,,100,Hong Kong,"Simon Yam, Louis Koo",0
25149,Exiled,Fong Juk,2006,15,,100,Hong Kong,"Simon Yam, Francis Ng, Anthony Wong",0
25151,Mapping the city,,,15,Cantonese,77,Hong Kong,,0
25153,Tales About Relationships,,,,Cantonese,84,Hong Kong,,0
25154,A Woman Under the Influence,,1974,15,English,155,US,"Peter Falk, Gena Rowlands",0
25157,Kapital,,2007,15,English,75,UK,,0
25158,The Cool World,,1964,18,English,106,US,"Yolanda Rodriguez, Hampton Clanton, Clarence Williams III, Carl Lee",0
25160,Shadows,,1959,12A,English,81,US,"Lelia Goldoni, Ben Carruthers",0
25163,Molière,,2006,12A,French,121,France,"Romain Duris, Laura Morante, Fabrice Luchini, Edouard Baer",0
25167,"Paris, Je T'aime",,2006,15,"English, French",121,"Switzerland, Liechtenstein, France","Natalie Portman, Miranda Richardson, Melchior Belson, Marianne Faithfull, Nick Nolte, Olga Kurylenko, Yolande Moreau, Willem Dafoe, Steve Buscemi, Sergio Castellitto, Maggie Gyllenhaal, Ludivine Sagnier, Elias McConell, bruno podalydés, Bob Hoskins, Ben Gazarra, Elijah Wood, Emily Mortimer, Juliette Binoche, Gérard Depardieu, Gena Rowlands, Fanny Ardant, Aïssa Maïga",0
25171,Opening Night,,1977,15,English,144,US,"John Cassavetes, Joan Blondell, Gena Rowlands, Ben Gazarra",0
25173,Lunacy,Sílení,2006,18,Czech,118,Czech Republic,"Pavel Liska, Jan Triska, Anna Geislerova",0
25176,The Killing of a Chinese Bookie,,1976,15,English,109,US,"Timothy Carey, Seymour Cassel, Ben Gazarra",0
25178,Sherrybaby,,2006,15,English,96,US,"Sam Bottoms, Maggie Gyllenhaal, Kate Burton, Giancarlo Esposito, Brad William Henke",0
25182,Taking Liberties,,2007,12A,English,105,UK,,0
25185,Shut Up and Sing,,2006,15,English,93,US,,0
25188,Faces,,1968,15,English,131,US,"Seymour Cassel, Lynn Carlin, John Marley, Gena Rowlands",0
25191,Goldfinger,,1964,15,English,108,UK,"Sean Connery, Honor Blackman, Gert Frobe",0
25194,Tales from Earthsea,,2006,PG,Japanese,115,Japan,,0
25199,Flanders,Flandres,2006,18,French,91,France,"Samuel Boidin, Henri Cretel, Adelaide Leroux",0
25204,The Walker,,2006,15,English,107,"US, UK","Woody Harrelson, Lily Tomlin, Lauren Bacall, Kristin Scott Thomas",0
25208,Taxidermia,,2006,18,Hungarian,91,Hungary,"Marc Bischoff, Gergı Trócsányi, Csaba Czene",0
25213,Waitress,,2006,12A,English,108,US,"Keri Russell, Nathan Fillion, Jeremy Sisto, Cheryl Hines, Andy Griffith, Adrienne Shelly",0
25217,Private Fears in Public Places,Coeurs,2006,12A,French,120,"Italy, France","Pierre Arditi, Sabine Azéma, Laura Morante, Lambert Wilson, Isabelle Carré, André Dussollier",0
25221,Lady Chatterley,,2006,18,French,168,France,"Marina Hands, Jean-Louis Coulloc’h, Hippolyte Girardot, Hélène Alexandridis",0
25225,Daratt,Dry Season,2006,PG,Arabic,96,"France, Chad","Ali Barkai, Abderamane Abakar",0
25228,Irresistible,,2006,15,English,100,Australia,"Susan Sarandon, Sam Neill, Emily Blunt",0
25231,Babette’s Feast,Babettes Gæstebud,1998,U,"Danish, French, Swedish",104,Denmark,"Jean-Philippe Lafont, Stéphane Audran, Jarl Kulle, Bodil Kjer, Birgitte Federspiel, Bibi Andersson",0
25233,02:37,,2006,15,English,98,Australia,"Teresa Palmer, Joel Mackenie, Frank Sweet, Clementine Mellor",0
25236,The Caterpillar Wish,,2006,12A,English,100,Australia,"Wendy Hughes, Sacha Horler, Robert Mammone",0
25242,Henry V,,1945,U,English,138,UK,"Renée Asherson, Laurence Oliver, Felix Aylmer",0
25247,Mala Noche,Bad Night,1985,18,"English, Spanish",78,US,"Tim Streeter, Ray Monge, Doug Cooeyate",0
25249,Klimt,,2006,15,English,132,"UK, Germany, France, Austria","Veronica Ferres, Stephen Dillane, Saffron Burrows, John Malkovich",0
25253,Welcome 2 My Deaf World,,2005,PG,,52,Australia,,0
25255,Hallam Foe,,2006,18,English,96,UK,"Maurice Roeves, Sophia Myles, Jamie Sives, Jamie Bell, Claire Forlani, Ewan Bremner, Ciaran Hinds",0
25259,2 Days in Paris,Deux jours à Paris,2007,15,"English, French",96,"Germany, France","Marie Pillet, Julie Delpy, Daniel Brühl, Albert Delpy, Adam Goldberg",0
25262,The Dam Busters,,1954,U,English,120,UK,"Ursula Jeans, Richard Todd, Michael Redgrave",0
25264,Transylvania,,2006,15,"English, French, German, Italian, Romanian",103,France,"Birol Ünel, Asia Argento, Amira Casar",0
25266,The Serpent,Le Serpent,2006,15,French,119,France,"Yvan Attal, Pierre Richard, Clovis Cornillac",0
25268,Late Chrysanthemums,Bangiku,1954,PG,Japanese,101,Japan,Haruko Sugimura,0
25270,A Throw of the Dice,Prapancha Pash,,U,Silent,,"UK, India, Germany","Seeta Devi, Himansu Rai, Charu Roy",0
25274,Eagle vs. Shark,,,15,English,,New Zealand,,0
25278,Strange Culture,,2007,,English,75,US,"Tilda Swinton, Thomas Jay Ryan, Peter Coyote",0
25279,Floating Clouds,Ukigumo,1955,12A,Japanese,123,Japan,Masayuki Mori,0
25281,I Have Never Forgotten You:,The Life and Legacy of Simon Wiesenthal,2007,12A,English,105,US,,0
25285,Pueblo Chico,Little Village,2004,,Spanish,70,Argentina,"Lorenzo Quinteros, Julián Romera, Diego Starosta, Carla Crespo",0
25288,A Mighty Heart,,2007,15,English,107,"US, UK","Irfan Khan, Denis O'Hare, Dan Futterman, Archie Panjabi, Angelina Jolie",0
25292,12:08 East of Bucharest,A fost sau n-a fost,2006,15,Romanian,89,Romania,"Teo Corban, Mircea Andreescu, Ion Sapdaru",0
25295,Rocket Science,,2006,15,English,98,US,"Vincent Piazza, Reece Thompson, Nicholas D'Agosto, Anna Kendrick",0
25298,Ghosts of Cité Soleil,,2006,15,"English, French, Haitian",89,"US, Denmark",,0
25303,When A Woman Ascends the Stairs,Onna ga Kaidan o agaru toki,1960,PG,Japanese,110,Japan,"Masayuki Mori, Hideko Takamine, Daisuke Kato",0
25307,Zoom,77 Years of Film at the Manchester School of Art,,,,,UK,,0
25308,Opera Jawa,,2006,12A,Javanese,120,"Indonesia, Austria","Retno Maruti, Martinus Miroto, Eko Supriyanto, Artika Sari Devi",0
25312,Control,,2007,15,English,123,UK,"Toby Kebbell, Samantha Morton, Sam Riley, Joe Anderson, Alexandra Maria Lara",0
25317,Your choice of British film,,,,,,,,0
25318,Sicko,,2007,12A,English,123,US,,0
25320,exposures 07: Once Upon a Time,part of underexposed 07,2007,PG,,60,UK,,0
25322,exposures 07: In a Dark Dark World,part of underexposed 07,2007,15,,60,UK,,0
25325,exposures 07: LiveWire showcase,,,,,,,,0
25328,Sparkle,,2007,15,English,104,UK,"Stockard Channing, Shaun Evans, Lesley Manville, Bob Hoskins",0
25330,Yella,,2007,12A,German,90,Germany,"Nina Hoss, Hinnerk Schonemann, Devid Striesow",0
25333,Blow Up,,1966,15,English,111,"UK, Italy","Vanesa Redgrave, Sarah Miles, Jane Birkin, David Hemming",0
25334,The Counterfeiters,Die Falscher,2007,15,German,99,Germany,"Martin Brambach, Karl Markovics, Devid Striesow, August Diehl",0
25336,Syndromes and a Century,Sang Sattawat,2006,15,Thai,106,"Thailand, France, Austria","Nuntarut Sawaddikul, Jaruchai Ieamaram",0
25338,Salón México,,1948,PG,Spanish,95,Mexico,"Rodolfo Acosta, Miguel Inclán, Marga López",0
25340,The Fugitive,,1947,PG,English,95,US,"Pedro Armendáriz, Henry Fonda, Dolores del Rio",0
25342,The Young One,La Joven,1960,15,English,96,"US, Mexico","Zachary Scott, Key Meersman, Bernie Hamilton",0
25344,Under the Volcano,,1984,15,English,110,US,"Katy Jurado, Jacqueline Bisset, Anthony Andrews, Albert Finney",0
25346,Macario,,1960,12A,Spanish,90,Mexico,"Pina Pellicer, Ignacio López Tarso, Enrique Lucero",0
25348,The Night of the Iguana,,1964,12A,English,118,US,"Sue Lyon, Richard Burton, Deborah Kerr, Ava Gardner",0
25350,Two Mules for Sister Sara,,1969,15,English,116,US,"Shirley MacLaine, Manolo Fabregas, Clint Eastwood",0
25351,Tough Enough,Knallhart,2006,15,German,98,Germany,"Jenny Elvers-Elbertzhagen, Erhan Emre, David Kross",0
25354,Anton Corbijn: Music to Your Eyes,,,15,,,,,0
25356,Once,,2006,15,English,86,Ireland,"Markéta Irglová, Glen Hansard, Danuse Ktrestova, Bill Hodnett",0
25360,Stromboli,,1949,PG,Italian,81,Italy,Ingrid Bergman,0
25362,The Singer,Quand J’étais Chanteur,2006,12A,French,113,France,"Mathieu Amalric, Gérard Depardieu, Christine Citti, Cécile de France",0
25366,The Crunch,,1964,12A,English,,UK,"Wolfe Morris, Maxwell Shaw",0
25367,Robin Redbreast,,1970,12A,English,,UK,"Freda Bamford, Bernard Hepton, Anne Cropper, Andy Bradford",0
25368,F***ed Up Love,,,,,,,,0
25369,Nazarín,,1958,12A,Spanish,94,Mexico,"Rita Macedo, Marga López, Francisco Rabal",0
25370,La Virgen que forjó una patria,The Saint that Forged a Country,1942,,Spanish,110,Mexico,"Ramon Navarro, Gloria Marín, Ernesto Alonso, Domingo Soler",0
25372,Dias de otoño,Autumn Days,1962,,Spanish,92,Mexico,"Pina Pellicer, Ignacio López Tarso, Evangelina Elizondo",0
25374,Distinto Amanecer,,1943,,Spanish,106,Mexico,"Pedro Armendáriz, Andrea Palma, Alberto Galán",0
25376,In the Shadow of the Moon,,2007,U,English,100,"US, UK",,0
25380,I Do: How to Get Married and Stay Single,Prête-moi ta Main,2007,15,French,89,France,"Charlotte Gainsbourg, Bernadette Lafont, Alain Chabat",0
25384,Britannia Hospital,,1982,15,English,116,UK,"Malcolm McDowell, Leonard Rossiter, Joan Plowright",0
25385,Through the Night,,1975,15,English,80,UK,"Tony Steedman, Jack Sheperd, Alison Steadman",0
25386,VX Auteur Theory,Short films selection.,,15,,65,,,0
25387,I for India,,2007,PG,"English, Hindi, Punjabi",70,UK,,0
